popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,year,explicit
69,0.92,0.553,-5.068,0.189,0.237,0.0,0.0767,0.947,112.021,286907,rap,2008,0
18,0.744,0.628,-6.545,0.101,0.0388,0.0,0.272,0.697,137.974,242773,rap,2003,0
67,0.826,0.635,-5.181,0.212,0.102,0.0,0.245,0.808,119.954,224916,rap,2019,0
2,0.82,0.398,-10.151,0.446,0.405,0.0,0.126,0.2,92.04,178000,rap,2018,0
42,0.661,0.712,-4.899,0.0958,0.883,0.742,0.125,0.603,97.645,124173,rap,2018,0
13,0.621,0.672,-3.892,0.276,0.21,0.0,0.13,0.228,83.808,251267,rap,2005,0
0,0.673,0.905,-3.349,0.0412,0.029,0.818,0.104,0.232,149.998,221156,rap,2019,0
57,0.631,0.732,-4.706,0.203,0.0304,0.0,0.261,0.549,151.779,231659,rap,2017,0
1,0.484,0.711,-4.584,0.239,0.142,0.0,0.378,0.46,90.961,284653,rap,2006,0
0,0.766,0.45,-8.398,0.123,0.0319,0.0,0.174,0.135,112.908,242312,rap,2016,0
86,0.837,0.364,-11.713,0.276,0.149,0.0,0.271,0.463,123.984,213594,rap,2019,0
43,0.718,0.551,-3.94,0.154,0.106,0.0,0.153,0.55,78.013,234231,rap,2018,0
21,0.386,0.764,-7.573,0.221,0.000249,0.0,0.633,0.277,84.91,240333,rap,1996,0
66,0.875,0.658,-3.641,0.359,0.275,0.0,0.122,0.661,92.039,274093,rap,1996,0
11,0.806,0.624,-3.086,0.391,0.111,0.0,0.0831,0.745,79.008,171800,rap,1999,0
47,0.807,0.265,-7.969,0.279,0.0402,0.93,0.0866,0.617,160.369,96592,rap,2018,0
63,0.822,0.423,-4.846,0.0453,0.00806,0.0,0.108,0.208,131.951,203800,rap,2019,0
25,0.867,0.645,-4.717,0.197,0.0131,0.0,0.0287,0.707,82.041,257933,rap,2006,0
43,0.784,0.494,-7.235,0.129,0.0686,4.88e-06,0.103,0.642,133.959,161907,rap,2019,0
52,0.788,0.599,-5.082,0.123,0.205,0.0,0.0613,0.66,150.023,176014,rap,2019,0
38,0.737,0.737,-5.34,0.057,0.00131,0.0,0.145,0.389,95.027,259493,rap,2008,0
0,0.892,0.693,-4.048,0.215,0.0277,0.0,0.123,0.357,91.989,287267,rap,2009,0
0,0.553,0.862,-5.521,0.506,0.158,0.0,0.109,0.716,123.743,166253,rap,2006,0
30,0.518,0.851,-4.93,0.217,0.224,0.0,0.154,0.792,206.051,293267,rap,1999,0
43,0.909,0.485,-7.87,0.258,0.406,0.0,0.0921,0.748,139.524,166378,rap,2019,0
58,0.747,0.532,-5.474,0.0394,0.0549,2.78e-06,0.121,0.347,77.032,221360,rap,2018,0
33,0.77,0.829,-4.529,0.282,0.104,0.0,0.169,0.797,160.141,192157,rap,2019,0
72,0.758,0.638,-6.923,0.192,0.115,0.0,0.297,0.456,135.042,142747,rap,2019,0
49,0.586,0.699,-7.049,0.261,0.0729,0.0,0.211,0.299,123.991,399725,rap,2018,0
74,0.778,0.578,-7.22,0.274,0.432,0.0,0.138,0.758,84.487,252747,rap,1994,0
37,0.779,0.428,-14.431,0.0494,0.0528,0.00582,0.0733,0.736,123.697,315093,rap,1981,0
39,0.75,0.696,-6.025,0.146,0.618,4.79e-05,0.15,0.65,149.943,205924,rap,2019,0
0,0.854,0.503,-13.406,0.224,0.529,8.26e-06,0.112,0.766,95.276,250107,rap,1994,0
66,0.843,0.7,-3.249,0.26,0.127,0.0,0.876,0.675,95.05,293053,rap,2003,0
51,0.748,0.742,-6.516,0.0979,0.154,3.06e-05,0.196,0.474,81.017,169233,rap,2018,0
58,0.47,0.83,-5.35,0.115,0.00474,0.0,0.339,0.587,90.967,218187,rap,2020,0
52,0.781,0.71,-3.683,0.0903,0.00888,0.003,0.12,0.317,156.068,230707,rap,2009,0
76,0.513,0.788,-4.629,0.0364,0.00968,0.0,0.11,0.234,139.987,238459,rap,2019,0
58,0.789,0.774,-4.415,0.0614,0.609,0.00122,0.298,0.488,100.077,201547,rap,2019,0
67,0.901,0.484,-11.169,0.117,0.0367,2.25e-05,0.198,0.766,130.02,221490,rap,2019,0
42,0.854,0.87,-4.57,0.246,0.095,0.0,0.283,0.638,136.076,235097,rap,2019,0
42,0.697,0.683,-7.332,0.185,0.0746,0.0,0.265,0.527,159.943,145164,rap,2019,0
63,0.881,0.595,-9.781,0.0714,0.282,0.000117,0.112,0.911,130.019,149113,rap,2019,0
47,0.416,0.423,-15.069,0.248,0.97,0.928,0.206,0.41,76.372,111381,rap,2018,0
31,0.706,0.806,-0.544,0.279,0.321,0.0,0.225,0.761,139.858,146700,rap,2019,0
0,0.915,0.659,-5.169,0.236,0.24,0.000181,0.203,0.722,96.974,212648,rap,2005,0
77,0.854,0.554,-4.684,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121,rap,2019,0
54,0.596,0.655,-7.176,0.39,0.035,0.0,0.152,0.742,128.004,192578,rap,2019,0
54,0.892,0.559,-6.388,0.0813,0.0636,0.0,0.0872,0.438,121.93,181577,rap,2018,0
34,0.693,0.695,-10.802,0.0521,0.000727,0.937,0.32,0.255,150.092,184800,rap,2019,0
37,0.812,0.554,-9.806,0.209,0.247,0.0,0.129,0.687,146.099,323960,rap,2003,0
79,0.861,0.572,-6.537,0.415,0.382,0.0,0.0853,0.396,90.052,193363,rap,2019,0
47,0.815,0.797,-6.304,0.186,0.0557,0.0,0.641,0.65,96.006,292840,rap,1999,0
37,0.481,0.643,-8.414,0.0414,0.00404,0.848,0.128,0.153,167.935,245722,rap,2018,0
36,0.621,0.392,-14.526,0.227,0.483,0.00865,0.142,0.325,152.271,197564,rap,2018,0
47,0.788,0.864,-5.767,0.0335,0.0956,0.0,0.335,0.665,133.295,238467,rap,2005,0
53,0.848,0.698,-5.73,0.338,0.107,0.0,0.174,0.697,94.066,283053,rap,1994,0
75,0.718,0.882,-4.677,0.0521,0.0229,0.0286,0.102,0.611,95.005,194171,rap,2019,0
49,0.797,0.518,-7.802,0.0463,0.398,0.00014,0.0924,0.946,139.969,123519,rap,2019,0
51,0.755,0.453,-7.334,0.156,0.41,0.00467,0.206,0.236,86.06,158372,rap,2019,0
74,0.803,0.709,-8.164,0.327,0.0352,0.0,0.122,0.54,139.877,140591,rap,2019,0
74,0.822,0.505,-7.384,0.147,0.0317,0.000911,0.114,0.523,73.003,210200,rap,2017,0
48,0.796,0.756,-2.244,0.0572,0.0059,0.00679,0.128,0.0292,120.01,112000,rap,2018,0
62,0.858,0.517,-7.766,0.0863,0.112,0.0,0.0957,0.497,100.011,144522,rap,2020,0
65,0.859,0.792,-4.007,0.141,0.065,0.0,0.3,0.766,103.201,276813,rap,1996,0
17,0.758,0.448,-9.441,0.103,0.0309,8.67e-05,0.558,0.373,77.176,198960,rap,2018,0
66,0.964,0.605,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,rap,2014,0
56,0.936,0.474,-9.694,0.393,0.0213,0.0,0.111,0.168,129.999,166910,rap,2016,0
20,0.584,0.791,-6.514,0.245,0.057,0.0,0.323,0.692,180.183,245360,rap,1994,0
37,0.632,0.956,-1.512,0.293,0.00242,0.469,0.634,0.189,128.063,251775,rap,2018,0
38,0.858,0.554,-8.165,0.344,0.0377,0.0,0.164,0.75,140.011,192000,rap,2019,0
50,0.722,0.884,-4.031,0.333,0.056,0.0,0.202,0.689,120.203,173253,rap,2017,0
7,0.612,0.49,-10.261,0.0918,0.24,0.000907,0.358,0.894,152.011,195997,rap,2017,0
48,0.728,0.723,-7.441,0.271,0.024,3.71e-05,0.306,0.586,86.003,230467,rap,2020,0
51,0.808,0.765,-7.363,0.302,0.00916,0.000196,0.0515,0.761,92.044,254933,rap,1995,0
68,0.57,0.736,-5.712,0.586,0.0592,0.0,0.614,0.361,86.079,149160,rap,2020,0
46,0.697,0.733,-5.265,0.329,0.0487,1.18e-06,0.103,0.828,173.009,359173,rap,2011,0
34,0.739,0.379,-7.989,0.242,0.252,1.78e-05,0.123,0.467,74.006,321858,rap,2015,0
60,0.759,0.782,-6.975,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,rap,2020,0
63,0.875,0.673,-4.184,0.0932,0.135,0.0,0.292,0.231,130.0,222600,rap,2015,0
43,0.389,0.566,-8.187,0.385,0.438,0.0,0.11,0.604,65.36,212993,rap,2019,0
1,0.525,0.933,-4.673,0.356,0.159,0.000241,0.311,0.457,122.631,223720,rap,2007,0
53,0.683,0.754,-6.466,0.0576,0.43,0.591,0.0932,0.646,83.016,143133,rap,2019,0
77,0.76,0.646,-5.048,0.433,0.233,0.0,0.0905,0.625,188.009,178534,rap,2019,0
1,0.589,0.827,-5.851,0.164,0.0505,0.0,0.0938,0.184,125.135,233221,rap,2017,0
1,0.894,0.698,-8.264,0.275,0.0279,3.52e-06,0.329,0.695,98.104,336917,rap,1988,0
47,0.538,0.71,-6.089,0.291,0.109,0.0,0.052,0.702,160.572,178250,rap,2019,0
62,0.881,0.561,-7.351,0.139,0.333,0.88,0.148,0.801,95.011,156632,rap,2018,0
0,0.86,0.668,-8.411,0.222,0.0985,0.0,0.117,0.792,95.312,248693,rap,1995,0
28,0.852,0.721,-5.555,0.44,0.105,0.0,0.596,0.899,92.405,263133,rap,1999,0
51,0.773,0.508,-8.583,0.0558,0.32,0.102,0.106,0.496,133.966,211436,rap,2012,0
45,0.701,0.7,-8.096,0.411,0.0151,0.000116,0.345,0.757,172.124,222693,rap,2007,0
44,0.608,0.919,-7.203,0.0758,0.137,0.000276,0.243,0.728,160.029,222027,rap,2017,0
37,0.69,0.566,-9.274,0.0395,0.0103,0.343,0.129,0.441,127.954,196441,rap,2018,0
56,0.853,0.688,-6.509,0.296,0.0118,0.0,0.151,0.565,150.012,166693,rap,2017,0
61,0.7,0.855,-6.403,0.174,0.23,0.0,0.216,0.59,160.027,193400,rap,2019,0
47,0.7,0.821,-4.338,0.0444,0.115,0.0,0.0796,0.608,94.952,247520,rap,2016,0
61,0.817,0.523,-10.134,0.0441,0.166,0.0,0.216,0.428,116.127,202241,rap,2018,0
68,0.536,0.721,-6.44,0.386,0.062,0.0,0.824,0.393,117.139,191942,rap,2016,0
55,0.729,0.795,-4.579,0.144,0.354,0.0,0.536,0.856,146.747,176880,rap,2006,0
9,0.548,0.302,-12.869,0.12,0.752,0.893,0.314,0.546,127.159,77922,rap,2017,0
33,0.638,0.707,-12.232,0.134,0.211,0.00243,0.349,0.509,89.111,235800,rap,1992,0
62,0.622,0.0701,-13.016,0.0421,0.495,0.911,0.102,0.247,77.065,140714,rap,2019,0
46,0.619,0.762,-5.69,0.11,0.471,1.64e-06,0.322,0.351,126.354,216056,rap,2018,0
63,0.867,0.796,-4.73,0.0693,0.202,0.0,0.0838,0.776,92.766,231040,rap,2011,0
55,0.906,0.253,-11.742,0.206,0.0596,0.000108,0.0803,0.138,94.529,206379,rap,2017,0
30,0.47,0.733,-7.479,0.385,0.0481,0.000182,0.102,0.681,77.019,194862,rap,2016,0
49,0.749,0.655,-7.389,0.202,0.293,0.0,0.0736,0.349,125.029,165120,rap,2019,0
41,0.775,0.673,-6.018,0.316,0.123,0.0,0.477,0.263,91.331,160173,rap,1994,0
44,0.918,0.36,-9.952,0.275,0.029,0.0,0.0799,0.243,91.959,214040,rap,1995,0
53,0.69,0.38,-12.845,0.0609,0.000168,0.000533,0.136,0.305,201.697,304280,rap,1992,0
67,0.719,0.651,-5.878,0.0274,0.127,0.0,0.0763,0.288,104.956,219429,rap,2019,0
65,0.611,0.66,-5.883,0.0839,0.198,0.0,0.365,0.583,71.544,246387,rap,2010,0
40,0.593,0.455,-15.988,0.197,0.698,0.607,0.545,0.573,80.383,84023,rap,2019,0
42,0.7,0.598,-5.771,0.14,0.126,0.185,0.0861,0.282,150.027,214107,rap,2019,0
31,0.683,0.74,-5.512,0.274,0.0272,0.0,0.333,0.429,83.857,248520,rap,2016,0
0,0.653,0.692,-6.093,0.429,0.356,0.0,0.0856,0.554,85.114,177882,rap,2018,0
63,0.758,0.804,-4.704,0.0531,0.106,2.78e-05,0.169,0.197,100.003,170400,rap,2019,0
56,0.457,0.941,-5.174,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,201680,rap,2016,0
4,0.777,0.654,-6.513,0.348,0.0979,0.00215,0.0413,0.597,76.863,238667,rap,2003,0
39,0.756,0.53,-8.623,0.0896,0.541,0.0,0.11,0.362,129.927,213889,rap,2019,0
80,0.745,0.561,-4.869,0.0807,0.0758,0.0,0.133,0.449,77.557,248431,rap,2019,0
52,0.638,0.231,-12.597,0.0624,0.984,0.935,0.0925,0.229,59.975,150000,rap,2019,0
47,0.562,0.892,-3.226,0.0497,0.0399,1.06e-05,0.107,0.292,150.049,198400,rap,2019,0
0,0.462,0.852,-3.463,0.326,0.263,0.0,0.143,0.455,92.4,172173,rap,2018,0
72,0.803,0.456,-10.783,0.243,0.0358,0.0,0.212,0.583,95.013,161684,rap,2019,0
19,0.679,0.772,-5.071,0.35,0.074,0.0,0.0476,0.387,148.149,325400,rap,2008,0
35,0.724,0.516,-8.646,0.177,0.185,0.000627,0.313,0.277,139.927,160571,rap,2019,0
0,0.734,0.914,-5.473,0.0953,0.485,0.0,0.311,0.719,97.981,259307,rap,2010,0
61,0.617,0.517,-6.84,0.561,0.113,0.00711,0.351,0.454,105.606,135237,rap,2020,0
31,0.947,0.696,-8.516,0.109,0.0286,0.000235,0.064,0.45,120.019,105288,rap,2018,0
64,0.72,0.514,-7.108,0.132,0.146,0.00713,0.107,0.212,142.98,272160,rap,2011,0
29,0.845,0.785,-4.821,0.277,0.0145,0.0,0.1,0.193,126.04,172000,rap,2018,0
34,0.777,0.901,-10.789,0.168,0.00106,0.0,0.428,0.577,133.011,248133,rap,1994,0
15,0.556,0.836,-6.903,0.199,0.0587,0.000351,0.355,0.429,168.196,293173,rap,2005,0
60,0.669,0.788,-3.869,0.282,0.0537,0.0,0.0457,0.776,160.171,175500,rap,2019,0
14,0.671,0.314,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,191600,rap,2016,0
56,0.779,0.629,-6.797,0.274,0.00311,0.0,0.254,0.185,116.53,233400,rap,2015,0
40,0.824,0.48,-6.745,0.144,0.178,0.0,0.167,0.724,88.029,261080,rap,1995,0
66,0.546,0.899,-3.937,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,rap,2010,0
70,0.772,0.672,-5.333,0.178,0.288,0.0,0.133,0.655,111.003,210811,rap,2019,0
28,0.695,0.583,-9.459,0.253,0.0252,0.0,0.122,0.292,83.916,272067,rap,1996,0
54,0.796,0.513,-8.078,0.119,0.282,0.000548,0.111,0.113,99.02,218973,rap,2019,0
0,0.664,0.778,-5.191,0.14,0.00018,0.0,0.369,0.264,145.964,253227,rap,2015,0
46,0.831,0.425,-9.404,0.082,0.0592,0.00311,0.135,0.43,148.082,299360,rap,2008,0
31,0.729,0.606,-8.272,0.6,0.0125,0.0,0.308,0.516,114.527,225220,rap,2018,0
63,0.683,0.902,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,253227,rap,2020,0
63,0.922,0.448,-9.197,0.309,0.231,0.0,0.246,0.233,130.017,142053,rap,2019,0
67,0.862,0.619,-6.645,0.318,0.0434,0.0,0.117,0.512,95.036,174000,rap,2019,0
82,0.802,0.82,-5.969,0.146,0.0579,0.0,0.149,0.613,164.005,172196,rap,2019,0
39,0.15,0.7,-5.113,0.0359,0.0212,0.483,0.104,0.341,66.76,218293,rap,2015,0
36,0.491,0.617,-9.369,0.402,0.163,0.0,0.312,0.368,90.197,337136,rap,2014,0
73,0.834,0.538,-5.54,0.246,0.191,0.0,0.113,0.536,97.025,178907,rap,2019,0
47,0.604,0.291,-13.967,0.392,0.798,0.889,0.144,0.111,78.066,110769,rap,2017,0
43,0.351,0.86,-6.676,0.11,0.0394,0.0345,0.217,0.502,167.935,185973,rap,2010,0
47,0.714,0.702,-6.88,0.066,0.231,3.6e-06,0.118,0.575,83.018,153227,rap,2019,0
43,0.649,0.38,-12.245,0.257,0.498,0.011,0.0997,0.412,120.112,161442,rap,2019,0
55,0.877,0.42,-8.239,0.175,0.278,0.0,0.163,0.292,135.017,124444,rap,2019,0
48,0.573,0.537,-9.476,0.035,0.206,0.0,0.11,0.0637,170.123,124235,rap,2020,0
42,0.921,0.461,-9.478,0.425,0.0261,0.0,0.109,0.438,130.042,193379,rap,2019,0
61,0.702,0.586,-6.689,0.0415,0.00476,0.000155,0.0925,0.546,159.975,210035,rap,2019,0
48,0.778,0.596,-6.017,0.348,0.0197,0.0,0.201,0.437,88.931,189267,rap,1997,0
0,0.655,0.463,-7.881,0.0432,0.452,0.0,0.106,0.644,78.55,305732,rap,2013,0
47,0.751,0.862,-3.113,0.112,0.195,0.0,0.137,0.906,80.005,252307,rap,2003,0
0,0.853,0.546,-8.647,0.233,0.00242,0.0,0.0993,0.441,98.872,353627,rap,2001,0
44,0.537,0.697,-4.58,0.0385,0.132,0.0,0.104,0.228,144.009,211667,rap,2019,0
31,0.885,0.58,-10.24,0.225,0.719,8.74e-05,0.12,0.94,93.981,167547,rap,2018,0
38,0.791,0.44,-8.443,0.0416,0.64,0.0,0.0926,0.553,110.105,279507,rap,2008,0
45,0.906,0.663,-3.955,0.355,0.325,0.0,0.0883,0.847,90.042,193467,rap,2003,0
38,0.77,0.812,-5.247,0.146,0.0205,0.0,0.461,0.652,94.661,251173,rap,2020,0
22,0.884,0.721,-3.368,0.058,0.0734,0.0,0.112,0.807,91.069,254293,rap,2010,0
37,0.837,0.71,-6.335,0.0383,0.511,1.11e-06,0.331,0.893,144.025,179429,rap,2019,0
60,0.738,0.62,-7.413,0.0661,0.17,0.0,0.0773,0.204,115.031,319587,rap,2017,0
75,0.849,0.648,-6.188,0.0832,0.0725,0.00592,0.0984,0.196,106.075,111020,rap,2015,0
56,0.896,0.711,-5.047,0.332,0.444,0.0,0.101,0.81,85.013,223001,rap,2019,0
38,0.408,0.956,-5.546,0.368,0.479,0.0,0.344,0.544,87.797,107383,rap,2019,0
49,0.595,0.726,-8.363,0.132,0.0498,0.0,0.122,0.434,150.774,236648,rap,2016,0
51,0.773,0.759,-5.889,0.0518,0.21,0.0,0.119,0.67,154.044,183787,rap,2018,0
50,0.819,0.57,-9.313,0.374,0.00267,0.0,0.0692,0.694,176.241,320172,rap,1988,0
28,0.506,0.899,-6.299,0.393,0.00962,0.0,0.379,0.517,81.161,175107,rap,2015,0
73,0.792,0.68,-5.392,0.119,0.361,0.0,0.1,0.519,140.041,175029,rap,2019,0
66,0.763,0.84,-3.704,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547,rap,1996,0
74,0.936,0.523,-6.71,0.0597,0.239,0.0,0.117,0.699,119.889,124056,rap,2017,0
65,0.873,0.591,-5.928,0.226,0.168,0.0,0.117,0.277,100.515,143333,rap,2019,0
39,0.764,0.867,-3.141,0.24,0.0292,0.0,0.0553,0.677,123.995,230920,rap,2018,0
19,0.694,0.759,-5.667,0.398,0.137,0.0,0.167,0.77,140.055,245387,rap,2019,0
0,0.837,0.429,-6.659,0.0443,0.693,1.86e-06,0.116,0.261,129.959,223086,rap,2017,0
80,0.884,0.346,-8.228,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307,rap,2017,0
41,0.865,0.617,-7.639,0.0817,0.112,1.21e-06,0.0959,0.788,139.926,156000,rap,2019,0
56,0.587,0.551,-8.523,0.236,0.106,0.0,0.0545,0.172,71.329,195012,rap,2019,0
0,0.52,0.709,-5.194,0.109,0.0156,0.0,0.103,0.329,79.033,241387,rap,2015,0
51,0.58,0.653,-3.818,0.0745,0.447,0.0,0.111,0.175,150.231,174960,rap,2019,0
56,0.906,0.413,-9.044,0.143,0.361,0.0,0.114,0.337,130.039,171107,rap,2019,0
74,0.76,0.595,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,rap,2010,0
56,0.697,0.844,-5.008,0.29,0.384,2.04e-05,0.0557,0.263,146.056,141971,rap,2018,0
57,0.569,0.798,-4.693,0.409,0.069,0.0,0.107,0.476,93.446,319347,rap,2017,0
50,0.723,0.554,-7.012,0.356,0.00819,0.000131,0.106,0.102,168.119,151429,rap,2019,0
57,0.764,0.726,-5.812,0.245,0.0947,0.0,0.112,0.36,120.114,179533,rap,2019,0
58,0.752,0.64,-7.286,0.113,0.294,0.0,0.126,0.529,116.923,217737,rap,2019,0
49,0.678,0.774,-3.701,0.266,0.0543,0.0,0.241,0.435,171.903,263721,rap,2019,0
32,0.717,0.542,-9.2,0.177,0.00139,0.0,0.329,0.493,79.9,239560,rap,2010,0
52,0.504,0.782,-3.006,0.342,0.0506,0.0,0.0787,0.66,170.606,248893,rap,2003,0
50,0.795,0.414,-10.718,0.0867,0.813,0.889,0.373,0.657,138.013,132213,rap,2019,0
43,0.611,0.393,-13.501,0.144,0.292,0.908,0.112,0.167,80.006,189273,rap,2019,0
61,0.886,0.316,-8.683,0.0677,0.0987,0.0166,0.108,0.0389,135.006,142222,rap,2019,0
62,0.715,0.691,-5.405,0.111,0.413,0.0,0.166,0.381,93.024,208103,rap,2019,0
41,0.381,0.539,-6.761,0.0375,2.5e-05,0.723,0.125,0.499,127.424,282160,rap,2007,0
44,0.636,0.674,-6.772,0.343,0.015,1.01e-05,0.201,0.464,102.161,289733,rap,1997,0
76,0.765,0.704,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,192172,rap,2018,0
3,0.721,0.891,-4.487,0.114,0.00235,0.0,0.327,0.571,133.621,230173,rap,2011,0
43,0.701,0.68,-6.209,0.225,0.284,0.0,0.143,0.333,96.862,170507,rap,2000,0
48,0.7,0.547,-7.907,0.156,0.0532,0.0,0.068,0.67,157.137,237947,rap,2006,0
66,0.264,0.78,-2.741,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,rap,2006,0
18,0.477,0.783,-9.097,0.422,0.318,0.0,0.132,0.451,173.696,303533,rap,1998,0
21,0.64,0.716,-5.508,0.0362,0.014,0.0,0.283,0.713,140.019,246621,rap,2014,0
47,0.8,0.556,-3.818,0.29,0.172,2.28e-05,0.112,0.81,188.044,214475,rap,2019,0
73,0.667,0.673,-7.574,0.323,0.0641,4e-06,0.0975,0.669,144.256,201964,rap,2016,0
60,0.7,0.402,-9.93,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600,rap,2010,0
17,0.734,0.594,-7.355,0.199,0.0227,0.000376,0.377,0.559,155.047,277360,rap,2008,0
64,0.902,0.472,-6.802,0.469,0.0153,0.0,0.0539,0.65,140.046,191975,rap,2019,0
52,0.683,0.664,-6.644,0.165,0.0217,0.0,0.347,0.444,148.808,173844,rap,2018,0
68,0.727,0.431,-12.007,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,rap,2017,0
0,0.735,0.799,-4.422,0.0332,0.372,0.00151,0.234,0.592,123.974,193548,rap,2018,0
63,0.35,0.845,-5.614,0.2,0.0107,0.0,0.123,0.45,99.643,233560,rap,2010,0
59,0.726,0.617,-6.397,0.189,0.329,0.0,0.133,0.741,88.11,180060,rap,2019,0
7,0.732,0.731,-2.171,0.0924,0.526,0.0,0.0496,0.799,140.211,221933,rap,2007,0
31,0.396,0.777,-4.025,0.135,0.0058,0.0,0.111,0.338,78.665,218627,rap,2014,0
62,0.557,0.246,-11.289,0.0368,0.486,0.904,0.111,0.27,174.063,99310,rap,2018,0
90,0.736,0.369,-9.682,0.0688,0.334,0.0,0.126,0.235,140.005,222997,rap,2019,0
50,0.8,0.434,-9.729,0.131,0.156,0.66,0.544,0.736,86.143,117143,rap,2019,0
74,0.925,0.443,-8.216,0.264,0.0172,0.0,0.276,0.35,136.078,236615,rap,2017,0
69,0.889,0.385,-11.767,0.165,0.00544,0.0,0.274,0.235,125.995,202533,rap,2018,0
41,0.569,0.814,-6.441,0.0459,0.000359,7.98e-06,0.235,0.59,131.041,157696,rap,2019,0
53,0.689,0.88,-3.964,0.101,0.105,0.0283,0.447,0.528,170.039,229851,rap,2013,0
80,0.789,0.694,-5.781,0.0729,0.0982,0.0,0.0962,0.549,96.035,341875,rap,2019,0
82,0.729,0.603,-6.736,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,rap,2019,0
54,0.79,0.394,-9.938,0.0671,0.0626,0.000522,0.111,0.104,134.148,115075,rap,2019,0
75,0.831,0.795,-6.186,0.264,0.221,0.0,0.291,0.744,160.063,96064,rap,2018,0
56,0.502,0.15,-20.066,0.0364,0.72,0.932,0.109,0.0661,79.978,132000,rap,2019,0
40,0.665,0.986,-2.252,0.289,0.175,0.0731,0.155,0.504,160.01,202500,rap,2019,0
0,0.768,0.563,-7.439,0.403,0.211,0.0,0.356,0.461,89.916,272280,rap,2017,0
63,0.709,0.74,-4.64,0.34,0.45,0.0,0.268,0.388,174.11,202961,rap,2019,0
0,0.756,0.532,-6.508,0.0934,0.072,0.0,0.0579,0.869,149.975,232480,rap,2002,0
69,0.645,0.675,-5.282,0.202,0.0104,0.0,0.273,0.171,120.672,209120,rap,2019,0
66,0.503,0.37,-17.502,0.0489,0.768,0.599,0.116,0.102,78.963,218776,rap,2017,0
1,0.683,0.74,-6.041,0.0462,0.00228,0.0,0.238,0.65,129.515,281773,rap,2020,0
62,0.842,0.808,-3.243,0.0491,0.206,0.0,0.258,0.705,145.03,190345,rap,2019,0
3,0.619,0.563,-3.414,0.0865,0.29,0.0,0.128,0.25,139.653,182183,rap,2017,0
48,0.769,0.784,-4.589,0.166,0.121,0.0,0.0855,0.682,155.024,111484,rap,2019,0
46,0.831,0.663,-6.36,0.336,0.0791,0.0,0.18,0.642,145.941,203733,rap,2005,0
63,0.829,0.826,-7.952,0.161,0.3,2.94e-05,0.0825,0.925,152.045,219320,rap,2019,0
54,0.495,0.883,-4.087,0.299,0.287,0.0,0.138,0.782,92.136,329627,rap,2004,0
67,0.825,0.669,-3.806,0.0348,0.419,8.58e-06,0.205,0.796,135.044,189357,rap,2020,0
10,0.774,0.431,-8.407,0.346,0.000146,1.99e-05,0.112,0.353,201.843,181400,rap,2012,0
38,0.7,0.702,-8.066,0.0336,0.0159,0.666,0.0519,0.129,103.996,191983,rap,2020,0
58,0.527,0.161,-12.223,0.0727,0.845,0.839,0.0973,0.291,162.117,139417,rap,2019,0
49,0.648,0.595,-8.165,0.326,0.1,0.0,0.167,0.225,85.468,192560,rap,2020,0
0,0.953,0.736,-4.784,0.278,0.00502,8.01e-05,0.069,0.369,105.025,200854,rap,2014,0
56,0.741,0.219,-11.878,0.0813,0.853,0.935,0.109,0.519,156.116,104620,rap,2017,0
46,0.717,0.876,-6.463,0.132,0.00253,0.00015,0.439,0.669,144.919,256427,rap,2019,0
0,0.943,0.931,-2.246,0.162,0.0088,0.402,0.057,0.504,100.01,189600,rap,2014,0
51,0.842,0.558,-9.322,0.264,0.0439,7.37e-06,0.108,0.683,76.469,158496,rap,2019,0
56,0.856,0.758,-5.783,0.227,0.0304,0.0,0.105,0.18,124.073,206613,rap,2017,0
5,0.489,0.757,-5.229,0.066,0.116,0.00327,0.754,0.254,89.944,218667,rap,2019,0
35,0.666,0.597,-7.52,0.0954,0.131,0.037,0.35,0.58,150.07,121204,rap,2019,0
44,0.682,0.851,-6.343,0.317,0.214,0.0,0.363,0.821,89.924,196000,rap,2019,0
0,0.799,0.695,-6.085,0.258,0.0728,0.0,0.1,0.519,159.957,296560,rap,2007,0
54,0.652,0.197,-20.895,0.061,0.799,0.932,0.108,0.329,80.1,78211,rap,2019,0
52,0.409,0.931,-5.679,0.0454,0.000104,0.695,0.185,0.0531,139.93,171518,rap,2018,0
22,0.812,0.612,-7.832,0.212,0.233,0.0,0.134,0.679,146.047,324120,rap,2014,0
